id,dataset_id,decimallongitude,decimallatitude,date_start,date_mid,date_end,date_year,scientificname,originalscientificname,minimumdepthinmeters,maximumdepthinmeters,coordinateuncertaintyinmeters,flags,dropped,absence,shoredistance,bathymetry,sst,sss,marine,brackish,freshwater,terrestrial,taxonrank,aphiaid,redlist_category,superdomain,domain,kingdom,subkingdom,infrakingdom,phylum,phylum_division,subphylum_subdivision,subphylum,infraphylum,parvphylum,gigaclass,megaclass,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,series,species,subspecies,natio,variety,subvariety,forma,subforma,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,materialsampleid,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
bced29c1-b852-4493-9c33-775be089b2a1,ba239315-1d4f-47aa-a398-5293782012fc,13.95755,40.73612,1230768000000,1246492800000,1262217600000,2009,Paramuricea clavata,Paramuricea clavata,25,28,,{},f,f,125,3.4,19.89,37.91,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1271,UB_ICM_CorMedNet_1271,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet153_04,,,,,,2009,,,,2009,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
e5c8ef73-00b0-47f9-9121-f2680bbe9dc4,ba239315-1d4f-47aa-a398-5293782012fc,5.3886,43.1724,915148800000,930873600000,946598400000,1999,Paramuricea clavata,Paramuricea clavata,10,10,,{},f,f,57,70,17.6,37.73,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1274,UB_ICM_CorMedNet_1274,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_01,,,,,,1999,,,,1999,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
35fb0d8d-c418-435c-925e-0790b884526b,ba239315-1d4f-47aa-a398-5293782012fc,5.3886,43.1724,915148800000,930873600000,946598400000,1999,Paramuricea clavata,Paramuricea clavata,25,25,,{},f,f,57,70,17.6,37.73,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1275,UB_ICM_CorMedNet_1275,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_02,,,,,,1999,,,,1999,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
f422f0b4-bb31-4860-a53c-a6a2f4a1e627,ba239315-1d4f-47aa-a398-5293782012fc,6.4038,42.9906,915148800000,930873600000,946598400000,1999,Paramuricea clavata,Paramuricea clavata,25,25,,{},f,f,332,45.6,18.06,38.11,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1276,UB_ICM_CorMedNet_1276,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_03,,,,,,1999,,,,1999,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
11937139-09b6-4517-a28b-6dbb86a2a0ff,ba239315-1d4f-47aa-a398-5293782012fc,3.225,42.045,1041379200000,1057104000000,1072828800000,2003,Paramuricea clavata,Paramuricea clavata,25,25,,{},f,f,68,39,17.24,37.77,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1277,UB_ICM_CorMedNet_1277,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_04,,,,,,2003,,,,2003,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
7f14335f-4baa-4188-899b-575cf7dea5e1,ba239315-1d4f-47aa-a398-5293782012fc,5.3886,43.1724,1041379200000,1057104000000,1072828800000,2003,Paramuricea clavata,Paramuricea clavata,25,25,,{},f,f,57,70,17.6,37.73,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1278,UB_ICM_CorMedNet_1278,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_05,,,,,,2003,,,,2003,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
8cd919b5-f195-4714-89f8-c52a943ba7fc,ba239315-1d4f-47aa-a398-5293782012fc,6.4038,42.9906,1041379200000,1057104000000,1072828800000,2003,Paramuricea clavata,Paramuricea clavata,25,25,,{},f,f,332,45.6,18.06,38.11,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1279,UB_ICM_CorMedNet_1279,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_06,,,,,,2003,,,,2003,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
dba937b3-d8d2-4b89-8cae-42a1dede24d0,ba239315-1d4f-47aa-a398-5293782012fc,3.225,42.045,1041379200000,1057104000000,1072828800000,2003,Paramuricea clavata,Paramuricea clavata,10,10,,{},f,f,68,39,17.24,37.77,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1280,UB_ICM_CorMedNet_1280,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_07,,,,,,2003,,,,2003,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
cd80a107-b873-4136-859b-95170eaffd17,ba239315-1d4f-47aa-a398-5293782012fc,5.3886,43.1724,1041379200000,1057104000000,1072828800000,2003,Paramuricea clavata,Paramuricea clavata,10,10,,{},f,f,57,70,17.6,37.73,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1281,UB_ICM_CorMedNet_1281,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_08,,,,,,2003,,,,2003,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
ea2bae58-11b0-4b25-b8c8-6dff5a385de8,ba239315-1d4f-47aa-a398-5293782012fc,3.225,42.045,1136073600000,1151798400000,1167523200000,2006,Paramuricea clavata,Paramuricea clavata,25,25,,{},f,f,68,39,17.24,37.77,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1282,UB_ICM_CorMedNet_1282,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_09,,,,,,2006,,,,2006,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
d4c037ea-8778-4b1b-be9b-85b0d667b476,ba239315-1d4f-47aa-a398-5293782012fc,5.3886,43.1724,1136073600000,1151798400000,1167523200000,2006,Paramuricea clavata,Paramuricea clavata,25,25,,{},f,f,57,70,17.6,37.73,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1283,UB_ICM_CorMedNet_1283,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_10,,,,,,2006,,,,2006,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
041b4c8e-2c73-4648-a9a4-9816665d943f,ba239315-1d4f-47aa-a398-5293782012fc,6.4038,42.9906,1136073600000,1151798400000,1167523200000,2006,Paramuricea clavata,Paramuricea clavata,25,25,,{},f,f,332,45.6,18.06,38.11,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1284,UB_ICM_CorMedNet_1284,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_11,,,,,,2006,,,,2006,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
b221fb87-75b4-4eb0-80d9-9ac79785ee49,ba239315-1d4f-47aa-a398-5293782012fc,8.55,42.3798,1136073600000,1151798400000,1167523200000,2006,Paramuricea clavata,Paramuricea clavata,25,25,,{},f,f,48,-6,18.62,37.9,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1285,UB_ICM_CorMedNet_1285,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_12,,,,,,2006,,,,2006,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
13fb8c89-946e-4dbf-b763-44ff08955e9a,ba239315-1d4f-47aa-a398-5293782012fc,3.225,42.045,1136073600000,1151798400000,1167523200000,2006,Paramuricea clavata,Paramuricea clavata,10,10,,{},f,f,68,39,17.24,37.77,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1286,UB_ICM_CorMedNet_1286,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_13,,,,,,2006,,,,2006,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
3ecbb470-4a81-4ca4-887e-17119305340c,ba239315-1d4f-47aa-a398-5293782012fc,5.3886,43.1724,1136073600000,1151798400000,1167523200000,2006,Paramuricea clavata,Paramuricea clavata,10,10,,{},f,f,57,70,17.6,37.73,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,HumanObservation,,,,,UB_ICM_CorMedNet_1287,UB_ICM_CorMedNet_1287,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet155_14,,,,,,2006,,,,2006,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
e31aa351-f771-465b-ac65-5d8ffd495fbc,ba239315-1d4f-47aa-a398-5293782012fc,-5.2997,35.9182,1262304000000,1293753600000,1325289600000,2010,Paramuricea clavata,Paramuricea clavata,26,26,,{},f,f,1592,82.6,18.44,36.09,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,Occurrence,,,,,UB_ICM_CorMedNet_1288,UB_ICM_CorMedNet_1288,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet156_01,,,,,,2010/2011,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
58c7796c-403a-4213-b442-cf13ce84550b,ba239315-1d4f-47aa-a398-5293782012fc,-5.3133,35.7516,1262304000000,1293753600000,1325289600000,2010,Paramuricea clavata,Paramuricea clavata,40,40,,{},f,f,2236,33.2,18.53,36.14,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,Occurrence,,,,,UB_ICM_CorMedNet_1289,UB_ICM_CorMedNet_1289,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet156_02,,,,,,2010/2011,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
a64901e0-0f5e-4e24-878f-90752473812f,ba239315-1d4f-47aa-a398-5293782012fc,-5.2483,35.6416,1262304000000,1293753600000,1325289600000,2010,Paramuricea clavata,Paramuricea clavata,35,35,,{},f,f,2539,40.4,18.77,36.14,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,Occurrence,,,,,UB_ICM_CorMedNet_1290,UB_ICM_CorMedNet_1290,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet156_03,,,,,,2010/2011,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
76fd41c1-9873-4c49-9a31-d81b0164c2aa,ba239315-1d4f-47aa-a398-5293782012fc,-0.6523,37.6524,1262304000000,1293753600000,1325289600000,2010,Paramuricea clavata,Paramuricea clavata,40,40,,{},f,f,34,51,19.72,36.58,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,Occurrence,,,,,UB_ICM_CorMedNet_1291,UB_ICM_CorMedNet_1291,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet156_04,,,,,,2010/2011,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
1799d837-65fa-414d-b84f-aa7f9f045c17,ba239315-1d4f-47aa-a398-5293782012fc,1.6699,38.9703,1262304000000,1293753600000,1325289600000,2010,Paramuricea clavata,Paramuricea clavata,37,37,,{},f,f,7052,89,19.95,36.98,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,Occurrence,,,,,UB_ICM_CorMedNet_1292,UB_ICM_CorMedNet_1292,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet156_05,,,,,,2010/2011,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
7dcd3f86-0721-4a36-9164-c8583fa649c8,ba239315-1d4f-47aa-a398-5293782012fc,2.9603,39.1237,1262304000000,1293753600000,1325289600000,2010,Paramuricea clavata,Paramuricea clavata,40,40,,{},f,f,140,89,19.96,36.98,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,Occurrence,,,,,UB_ICM_CorMedNet_1293,UB_ICM_CorMedNet_1293,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet156_06,,,,,,2010/2011,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
d319a4c9-d55f-4938-b030-6838f6f6082e,ba239315-1d4f-47aa-a398-5293782012fc,0.6704,39.8923,1262304000000,1293753600000,1325289600000,2010,Paramuricea clavata,Paramuricea clavata,40,40,,{},f,f,40,50,19.4,37.24,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,Occurrence,,,,,UB_ICM_CorMedNet_1294,UB_ICM_CorMedNet_1294,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet156_07,,,,,,2010/2011,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
788d6880-25f4-4c58-b223-603517249e73,ba239315-1d4f-47aa-a398-5293782012fc,3.2281,42.0422,1262304000000,1293753600000,1325289600000,2010,Paramuricea clavata,Paramuricea clavata,20,20,,{},f,f,22,39,17.24,37.77,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6462,,CorMedNet1,CorMedNet,,Occurrence,,,,,UB_ICM_CorMedNet_1295,UB_ICM_CorMedNet_1295,,,,,,,,,,,,,present,,,,,,,,,,,,,,,CorMedNet156_08,,,,,,2010/2011,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
