Lon;Lat
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25265;38.4189
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25706;38.41907
-9.25265;38.4189
-9.25706;38.41907
-9.25706;38.41907
-9.25265;38.4189
-9.25265;38.4189
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.097617;38.42585
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25285;38.41871
-9.25213;38.41855
-9.225683;38.4069
-9.054;38.439483
-9.25213;38.41855
-9.25213;38.41855
-9.097617;38.42585
-9.097617;38.42585
-9.09757;38.42615
-9.09758;38.426
-9.25285;38.41871
-9.25285;38.41871
-9.25;38.418833
-9.25;38.418833
-9.10146;38.4253
-9.252667;38.418833
-9.25;38.418333
-9.25;38.418833
-9.252667;38.418833
-9.22205;38.409133
-9.25;38.418333
-9.188083;38.415433
-9.194778;38.405778
-8.9993;38.459503
-9.01875;38.451861
-9.22205;38.409133
-9.100633;38.425467
-9.063417;38.434278
-9.181611;38.416833
-9.100611;38.438361
-9.063389;38.435667
-9.188472;38.413694
-9.192028;38.407222
-9.359444;38.412133
-9.359444;38.412133
-9.25265;38.41875
-9.25265;38.41875
-9.25265;38.41875
-9.25265;38.41875
-9.25265;38.41875
-9.25265;38.41875
-9.25265;38.41875
-9.25265;38.41875
-9.257067;38.418317
-9.257067;38.418317
-9.257067;38.418317
-9.257067;38.418317
-9.257067;38.418317
-9.257067;38.418317
-9.257067;38.418317
-9.257067;38.418317
-9.257067;38.418317
-9.257067;38.418317
-9.25265;38.41875
-9.25265;38.41875
-9.25265;38.41875
-9.252;38.419
-9.252;38.419
-9.252;38.419
9.192797;41.248068
3.227267;42.042287
3.227267;42.042287
5.869194;43.048398
3.204959;42.073439
3.226289;42.049175
3.212356;42.061289
14.253566;40.540008
5.369892;43.176943
3.208392;42.069995
5.337994;43.207354
5.402715;43.175899
3.226218;42.049155
5.402715;43.175899
3.227267;42.042287
5.403091;43.17602
5.393607;43.171614
15.524137;42.138931
5.368543;43.177964
14.837197;44.996265
5.03511;43.37499
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.80186;43.39115
5.28166;43.37008
3.80186;43.39115
5.03193;43.28507
5.15502;43.28268
3.1822;42.49467
5.15502;43.28268
3.1822;42.49467
5.28166;43.37008
3.18192;42.40479
3.1822;42.49467
3.80186;43.39115
5.15502;43.28268
3.1822;42.49467
3.80186;43.39115
3.55341;43.21279
5.03193;43.28507
3.80186;43.39115
3.80186;43.39115
3.1822;42.49467
3.80186;43.39115
5.03193;43.28507
3.1822;42.49467
3.80186;43.39115
5.15502;43.28268
3.55341;43.21279
3.18192;42.40479
5.03193;43.28507
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
5.03193;43.28507
3.18192;42.40479
3.1822;42.49467
3.80186;43.39115
3.55341;43.21279
3.80186;43.39115
3.1822;42.49467
5.03511;43.37499
3.55341;43.21279
3.1822;42.49467
5.03511;43.37499
3.1822;42.49467
3.80186;43.39115
5.15502;43.28268
3.80186;43.39115
3.1822;42.49467
3.1822;42.49467
3.80311;43.48112
5.03193;43.28507
3.55428;43.30274
3.55341;43.21279
5.15839;43.37261
5.15502;43.28268
3.1822;42.49467
5.03193;43.28507
3.80186;43.39115
3.55341;43.21279
3.80186;43.39115
3.1822;42.49467
3.80186;43.39115
3.55428;43.30274
5.03511;43.37499
3.1822;42.49467
3.1822;42.49467
3.80186;43.39115
5.03511;43.37499
3.1822;42.49467
5.03511;43.37499
3.55341;43.21279
3.1822;42.49467
3.1822;42.49467
5.15502;43.28268
3.80186;43.39115
3.1822;42.49467
5.15502;43.28268
5.03511;43.37499
3.80186;43.39115
3.1822;42.49467
5.15502;43.28268
3.43044;43.21335
3.1822;42.49467
3.1822;42.49467
5.15502;43.28268
3.1822;42.49467
3.80186;43.39115
5.15502;43.28268
5.03193;43.28507
3.55341;43.21279
3.1822;42.49467
3.80186;43.39115
5.15502;43.28268
3.06121;42.94437
5.15502;43.28268
5.03511;43.37499
5.15502;43.28268
3.18192;42.40479
3.80186;43.39115
3.1822;42.49467
3.55428;43.30274
3.55341;43.21279
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
5.03193;43.28507
3.80186;43.39115
3.1822;42.49467
3.80186;43.39115
5.03511;43.37499
3.06121;42.94437
3.55341;43.21279
3.55341;43.21279
5.28166;43.37008
5.15502;43.28268
3.1822;42.49467
5.03193;43.28507
3.55428;43.30274
3.55428;43.30274
3.1822;42.49467
3.1822;42.49467
3.80186;43.39115
5.03193;43.28507
3.55341;43.21279
3.1822;42.49467
5.03193;43.28507
3.1822;42.49467
5.15502;43.28268
3.80311;43.48112
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.80311;43.48112
5.03193;43.28507
3.55341;43.21279
3.1822;42.49467
3.1822;42.49467
3.55341;43.21279
3.1822;42.49467
3.80311;43.48112
5.03193;43.28507
3.80186;43.39115
3.18192;42.40479
3.80311;43.48112
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
5.28166;43.37008
5.03193;43.28507
3.06121;42.94437
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
5.28166;43.37008
3.80186;43.39115
3.43044;43.21335
5.15502;43.28268
3.80186;43.39115
3.80186;43.39115
5.03511;43.37499
5.15502;43.28268
3.1822;42.49467
3.80186;43.39115
5.03511;43.37499
5.03193;43.28507
3.55341;43.21279
3.1822;42.49467
3.80186;43.39115
3.55341;43.21279
3.1822;42.49467
3.80186;43.39115
3.1822;42.49467
3.1822;42.49467
5.28166;43.37008
3.1822;42.49467
5.03511;43.37499
3.1822;42.49467
5.15502;43.28268
3.80186;43.39115
3.1822;42.49467
3.55341;43.21279
5.03193;43.28507
3.80311;43.48112
3.55428;43.30274
3.1822;42.49467
3.18192;42.40479
3.80186;43.39115
3.80186;43.39115
5.03511;43.37499
3.1822;42.49467
5.03193;43.28507
3.06121;42.94437
3.1822;42.49467
3.80186;43.39115
3.80186;43.39115
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.80311;43.48112
3.06121;42.94437
5.03193;43.28507
3.1822;42.49467
3.1822;42.49467
3.55341;43.21279
3.55341;43.21279
3.80186;43.39115
3.55428;43.30274
3.80186;43.39115
3.55341;43.21279
5.03193;43.28507
3.1822;42.49467
5.15502;43.28268
5.15502;43.28268
5.03511;43.37499
3.55341;43.21279
3.1822;42.49467
5.03193;43.28507
3.1822;42.49467
3.80186;43.39115
5.15502;43.28268
3.80186;43.39115
3.80186;43.39115
5.03511;43.37499
3.1822;42.49467
3.1822;42.49467
3.55341;43.21279
3.1822;42.49467
3.80186;43.39115
3.80186;43.39115
5.28166;43.37008
3.1822;42.49467
3.80186;43.39115
5.15502;43.28268
5.03511;43.37499
3.80186;43.39115
3.18192;42.40479
3.1822;42.49467
3.55428;43.30274
3.1822;42.49467
3.1822;42.49467
5.15502;43.28268
3.1822;42.49467
3.80311;43.48112
3.80186;43.39115
3.1822;42.49467
5.03193;43.28507
3.55341;43.21279
3.1822;42.49467
3.80186;43.39115
3.43044;43.21335
5.03511;43.37499
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
5.03511;43.37499
3.1822;42.49467
5.03511;43.37499
3.55341;43.21279
3.80186;43.39115
3.80186;43.39115
5.03511;43.37499
3.1822;42.49467
3.1822;42.49467
5.15502;43.28268
3.1822;42.49467
3.1822;42.49467
3.80186;43.39115
5.15839;43.37261
5.15502;43.28268
3.1822;42.49467
3.18192;42.40479
3.80186;43.39115
3.1822;42.49467
3.55341;43.21279
3.1822;42.49467
3.55341;43.21279
3.1822;42.49467
3.55428;43.30274
5.03193;43.28507
3.55341;43.21279
5.03511;43.37499
3.1822;42.49467
3.80186;43.39115
5.03193;43.28507
3.55341;43.21279
5.03511;43.37499
3.1822;42.49467
3.55428;43.30274
3.80186;43.39115
3.80311;43.48112
3.1822;42.49467
3.55341;43.21279
3.80186;43.39115
3.1822;42.49467
5.03511;43.37499
3.1822;42.49467
3.55341;43.21279
3.80186;43.39115
3.1822;42.49467
5.15502;43.28268
5.03193;43.28507
3.1822;42.49467
5.03193;43.28507
3.1822;42.49467
5.03193;43.28507
3.80186;43.39115
5.15502;43.28268
3.1822;42.49467
3.80186;43.39115
3.18192;42.40479
3.80186;43.39115
3.1822;42.49467
3.80186;43.39115
5.28166;43.37008
3.55341;43.21279
3.1822;42.49467
3.55341;43.21279
3.1822;42.49467
5.03511;43.37499
3.1822;42.49467
5.03511;43.37499
3.80186;43.39115
5.03193;43.28507
3.80186;43.39115
5.15502;43.28268
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.18192;42.40479
3.80186;43.39115
3.80186;43.39115
5.03511;43.37499
3.55341;43.21279
5.28166;43.37008
3.1822;42.49467
5.15502;43.28268
3.55341;43.21279
5.28166;43.37008
3.18192;42.40479
3.80311;43.48112
5.03193;43.28507
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
5.28166;43.37008
3.55428;43.30274
3.1822;42.49467
3.18192;42.40479
3.55341;43.21279
3.1822;42.49467
3.06121;42.94437
3.1822;42.49467
3.1822;42.49467
5.03193;43.28507
3.1822;42.49467
5.03193;43.28507
3.1822;42.49467
5.15502;43.28268
3.80186;43.39115
3.1822;42.49467
5.03193;43.28507
3.1822;42.49467
3.80186;43.39115
5.03193;43.28507
5.28166;43.37008
3.55428;43.30274
3.80186;43.39115
5.28166;43.37008
3.55341;43.21279
3.1822;42.49467
3.06121;42.94437
3.1822;42.49467
3.1822;42.49467
3.80186;43.39115
3.55341;43.21279
5.03193;43.28507
3.1822;42.49467
3.55341;43.21279
5.03511;43.37499
3.80186;43.39115
3.55341;43.21279
3.55428;43.30274
5.03511;43.37499
3.1822;42.49467
3.1822;42.49467
3.43111;43.3033
3.1822;42.49467
5.03193;43.28507
3.80186;43.39115
3.80186;43.39115
5.03511;43.37499
5.03193;43.28507
3.80186;43.39115
5.03193;43.28507
3.1822;42.49467
5.03511;43.37499
3.80186;43.39115
3.55341;43.21279
3.1822;42.49467
3.80186;43.39115
5.15502;43.28268
3.1822;42.49467
3.55428;43.30274
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
5.15502;43.28268
3.55341;43.21279
5.03193;43.28507
5.03193;43.28507
3.06121;42.94437
3.18192;42.40479
5.03511;43.37499
5.15502;43.28268
3.1822;42.49467
3.1822;42.49467
3.80186;43.39115
3.1822;42.49467
3.1822;42.49467
3.18192;42.40479
3.80186;43.39115
5.15502;43.28268
3.1822;42.49467
3.55341;43.21279
3.1822;42.49467
5.15502;43.28268
3.55428;43.30274
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
5.15502;43.28268
3.43111;43.3033
5.03193;43.28507
3.80186;43.39115
5.28166;43.37008
3.1822;42.49467
3.80186;43.39115
5.15502;43.28268
5.03511;43.37499
5.15502;43.28268
5.03511;43.37499
3.43044;43.21335
3.1822;42.49467
3.1822;42.49467
3.55428;43.30274
3.80311;43.48112
5.03511;43.37499
3.1822;42.49467
5.03193;43.28507
5.03193;43.28507
3.1822;42.49467
3.80186;43.39115
5.03511;43.37499
3.1822;42.49467
3.06121;42.94437
3.1822;42.49467
3.55341;43.21279
3.1822;42.49467
3.80311;43.48112
3.1822;42.49467
3.55341;43.21279
3.1822;42.49467
3.1822;42.49467
3.18192;42.40479
5.28166;43.37008
3.80186;43.39115
3.80186;43.39115
3.80186;43.39115
3.1822;42.49467
3.1822;42.49467
3.1822;42.49467
5.03193;43.28507
3.80186;43.39115
3.1822;42.49467
3.1822;42.49467
3.55341;43.21279
3.80311;43.48112
3.43044;43.21335
5.15502;43.28268
3.1822;42.49467
5.03511;43.37499
3.55341;43.21279
3.80186;43.39115
5.03511;43.37499
3.1822;42.49467
5.03511;43.37499
3.80186;43.39115
3.80186;43.39115
3.1822;42.49467
9.19726;41.36438
9.20348;41.36113
9.19497;41.34962
9.40167;41.79667
9.40167;41.79667
8.78225;41.69629
8.795;41.68944
9.41667;41.74167
6.92894;43.45566
6.409;43.01987
6.16139;42.99444
9.41667;41.74167
9.40889;41.77
9.41861;41.74694
5.22833;43.19861
9.41333;41.71056
9.40889;41.77
9.4175;41.74806
6.92833;43.45389
9.40889;41.77
9.41861;41.74694
9.405;41.77444
9.40889;41.77
9.40861;41.7725
9.40167;41.79667
9.40889;41.77
9.40889;41.77
9.40167;41.79667
5.75735;43.0813
6.06073;43.04377
9.40889;41.77
9.41111;41.76333
9.41667;41.74167
9.40889;41.77
8.72694;42.58528
9.40861;41.7725
6.99512;43.5403
9.40861;41.7725
9.41917;41.74889
9.40861;41.7725
9.40889;41.77
9.405;41.77444
8.65611;41.72194
9.40889;41.77
9.40889;41.77
9.40167;41.79667
9.405;41.77444
9.41667;41.74167
9.40167;41.79667
9.41861;41.74694
9.405;41.77444
9.40861;41.7725
9.40889;41.77
6.0978;43.02818
5.40277;43.17583
9.4175;41.74806
9.405;41.77444
8.75;41.84667
9.40889;41.77
9.40167;41.79667
5.38217;43.19038
6.77364;43.4064
5.33861;43.20778
9.40889;41.77
9.405;41.77444
6.27392;42.99328
9.40167;41.79667
9.405;41.77444
9.40889;41.77
6.27812;42.99392
9.40861;41.7725
9.40167;41.79667
9.40167;41.79667
5.86168;43.04407
9.40889;41.77
9.405;41.77444
9.41917;41.74889
8.60112;42.30876
9.40861;41.7725
9.40167;41.79667
9.40889;41.77
9.40889;41.77
9.40167;41.79667
6.19306;42.98
9.41333;41.71056
9.40167;41.79667
9.40889;41.77
9.40861;41.7725
9.40889;41.77
9.405;41.77444
9.40889;41.77
5.3809;43.17427
8.72671;42.58323
6.77364;43.4064
5.39315;43.17247
6.92833;43.45389
7.48558;43.74762
9.40889;41.77
9.40861;41.7725
9.40917;41.77806
6.77335;43.4066
9.40889;41.77
9.41667;41.74167
9.4249;41.74288
6.99512;43.5403
8.79667;41.69
9.41667;41.74167
5.39799;43.17402
8.79389;41.68944
6.92894;43.45566
6.77323;43.40714
9.405;41.77444
9.40889;41.77
9.40889;41.77
9.40167;41.79667
9.40167;41.79667
9.41333;41.71056
6.14943;43.00892
9.40889;41.77
9.40167;41.79667
9.38944;41.535
9.405;41.77444
9.40167;41.79667
9.40889;41.77
8.79389;41.68944
9.41667;41.74167
9.40889;41.77
8.79667;41.69
9.405;41.77444
9.40889;41.77
5.62278;43.155
3.16028;42.46111
9.40889;41.77
9.40889;41.77
9.40167;41.79667
9.40889;41.77
9.41917;41.74889
6.24127;43.03027
9.40861;41.7725
6.92508;43.45392
9.40889;41.77
9.41667;41.74167
5.39799;43.17402
9.40889;41.77
9.41333;41.71056
9.40889;41.77
9.40889;41.77
5.39871;43.1738
9.40167;41.79667
9.40889;41.77
9.30389;41.37056
9.41333;41.71056
5.29038;43.23753
9.40167;41.79667
6.77323;43.40714
6.27392;42.99328
9.40889;41.77
6.27812;42.99392
7.03623;43.52578
9.40889;41.77
5.61778;43.15697
6.77364;43.4064
9.405;41.77444
7.03623;43.52578
9.40861;41.7725
9.40167;41.79667
9.40889;41.77
9.405;41.77444
9.40167;41.79667
8.58278;42.38611
5.37189;43.19441
9.40167;41.79667
9.40889;41.77
9.40889;41.77
3.71338;42.32606
9.40861;41.7725
3.17986;42.47362
9.40889;41.77
9.405;41.77444
9.40889;41.77
9.40861;41.7725
6.92894;43.45566
8.72722;41.90694
9.40889;41.77
9.40889;41.77
8.795;41.68944
6.15806;42.99472
6.77323;43.40714
8.79667;41.69
9.40889;41.77
9.40167;41.79667
9.40889;41.77
9.40167;41.79667
5.37009;43.17693
9.40889;41.77
9.40889;41.77
8.78518;41.69615
9.40861;41.7725
6.92894;43.45566
9.40889;41.77
3.13363;42.52515
6.39705;42.98886
9.4249;41.74288
9.41917;41.74889
9.40861;41.7725
9.40167;41.79667
8.79667;41.69
9.40861;41.7725
6.5926;43.16785
9.40167;41.79667
9.41917;41.74889
6.27392;42.99328
5.59833;43.16417
5.63805;43.16587
9.40889;41.77
9.40889;41.77
9.41861;41.74694
9.42028;41.74833
9.42028;41.74833
9.41333;41.71056
9.40164;41.7797
9.40889;41.77
9.405;41.77444
9.40889;41.77
5.49806;43.19833
9.40861;41.7725
9.41333;41.71056
9.40889;41.77
5.62338;43.15475
6.92833;43.45389
9.41667;41.74167
9.40889;41.77
9.40167;41.79667
9.40167;41.79667
8.75;41.84667
6.27392;42.99328
9.40889;41.77
6.5926;43.16785
9.41861;41.74694
9.40889;41.77
6.92894;43.45566
9.40889;41.77
9.41917;41.74889
9.41917;41.74889
5.39385;43.17157
9.40167;41.79667
6.15786;43.00293
6.24145;43.02828
9.405;41.77444
9.405;41.77444
9.40861;41.7725
9.405;41.77444
9.40889;41.77
9.40861;41.7725
8.79667;41.69
5.8686;43.04873
9.40889;41.77
9.40889;41.77
9.40167;41.79667
9.40889;41.77
9.38861;41.50972
5.3809;43.17427
6.85085;43.40941
9.41889;41.7475
9.40167;41.79667
9.40167;41.79667
9.40889;41.77
9.405;41.77444
9.41917;41.74889
6.92833;43.45389
6.77323;43.40714
6.6505;43.27865
6.39705;42.98886
9.41917;41.74889
9.40167;41.79667
6.84278;43.40827
9.40167;41.79667
8.795;41.68944
6.1771;42.9945
9.40861;41.7725
9.40889;41.77
9.40167;41.79667
5.23717;43.33
9.42028;41.74833
5.75589;43.08199
9.40889;41.77
9.40167;41.79667
9.40889;41.77
9.405;41.77444
9.41667;41.74167
9.40889;41.77
9.40861;41.7725
6.99512;43.5403
8.78518;41.69615
8.80314;41.69849
9.40167;41.79667
5.87052;43.04803
6.84278;43.40827
6.77364;43.4064
9.40167;41.79667
9.40167;41.79667
9.40167;41.79667
9.40889;41.77
9.41667;41.74167
9.40167;41.79667
6.27392;42.99328
9.40889;41.77
8.74;41.845
9.40889;41.77
9.41333;41.71056
9.40861;41.7725
9.40889;41.77
9.40167;41.79667
9.40889;41.77
5.33861;43.20778
9.405;41.77444
6.40687;42.99572
9.40167;41.79667
9.40167;41.79667
8.72671;42.58323
6.10442;43.02892
9.40889;41.77
9.405;41.77444
9.41667;41.74167
6.40293;42.99362
9.40889;41.77
9.40889;41.77
9.40167;41.79667
9.41917;41.74889
6.27392;42.99328
9.40889;41.77
6.14877;43.00652
5.39799;43.17402
8.83944;41.64389
8.7835;41.69075
9.41861;41.74694
6.77323;43.40714
9.40889;41.77
6.14877;43.00652
9.40861;41.7725
6.99512;43.5403
9.40889;41.77
9.41917;41.74889
9.40167;41.79667
5.28799;43.2631
6.15786;43.00293
9.40889;41.77
9.40167;41.79667
9.40167;41.79667
9.40889;41.77
5.54543;43.14597
6.0978;43.02818
6.5926;43.16785
9.405;41.77444
9.40889;41.77
9.40889;41.77
8.75472;41.85056
6.99512;43.5403
