Lon;Lat
-80.89473;25.0212
-80.89361;24.97416
-80.88862;25.00968
-80.8727;24.97695
-80.897;24.98146
-80.88973;24.97496
-80.87302;25.02197
-80.83167;24.97503
-80.15314;25.75824
-80.15468;25.75824
-80.59624;25.08341
-80.58791;25.09193
-80.61442;25.09597
-80.58533;25.11098
-80.61937;25.08883
-80.60168;25.10596
-80.31326;25.35024
-80.30333;25.30736
-80.34055;25.24519
-80.31061;25.36269
-80.35468;25.22363
-80.31186;25.30612
-80.36035;25.24609
-80.30292;25.3635
-80.36577;25.2107
-80.35796;25.26181
-80.37735;25.20685
-80.39418;25.19907
-80.672;25.06289
-80.69543;25.07976
-80.686;25.07098
-80.67096;25.08183
-80.65904;25.05303
-80.69331;25.06754
-80.66994;25.03904
-80.68154;25.06485
-80.79514;25.1037
-80.7874;25.10274
-80.79903;25.1068
-80.79448;25.10649
-80.8035;25.10657
-80.80726;25.10928
-80.78832;25.07852
-80.75737;25.07391
-80.7393;25.06075
-80.73367;25.07311
-80.76389;25.07653
-80.74629;25.07727
-80.77534;25.07429
-80.74799;25.07077
-80.76006;25.08635
-80.73257;25.08231
-80.77317;25.08186
-80.7776;25.08202
-80.75735;25.09144
-80.77806;25.0991
-80.76883;25.09337
-80.78084;25.08836
-80.74615;25.0594
-80.77056;25.06833
-80.7431;25.08751
-80.93665;25.06021
-80.77507;25.09601
-80.75284;25.05336
-80.78221;25.06633
-80.94289;25.06728
-80.93179;25.05293
-80.92346;25.04445
-80.91473;25.06677
-80.92159;25.06401
-80.90186;25.04002
-80.77556;25.05856
-80.87994;24.98501
-80.93475;25.05241
-80.91512;25.044
-80.89033;24.98791
-80.92007;25.03989
-80.8489;24.9836
-80.84241;24.97754
-80.89644;24.99769
-80.94223;25.05668
-80.869;24.98013
-80.88263;24.99691
-80.86924;24.99096
-80.88746;25.00092
-80.90598;25.04015
-80.8559;24.99611
-80.87682;25.01066
-80.86678;25.00218
-80.84504;24.99336
-80.89148;25.02352
-80.87389;25.00071
-80.90033;25.00777
-80.87444;25.0104
-80.85893;25.01558
-80.89523;25.01423
-80.86972;24.97515
-80.85386;24.97452
-80.88136;24.97472
-80.87485;25.01952
-80.83979;24.96814
-80.15299;25.75762
-80.57979;25.11605
-80.59463;25.10756
-80.34729;25.25333
-80.3012;25.31576
-80.35789;25.25832
-80.30565;25.31907
-80.30712;25.31699
-80.30428;25.37214
-80.32584;25.32171
-80.36343;25.22756
-80.32214;25.31115
-80.36009;25.24008
-80.37666;25.20026
-80.37601;25.20959
-80.36764;25.23802
-80.39246;25.19886
-97.14;27.74
-80.67317;25.01025
-80.79605;25.10524
-80.79319;25.1053
-80.67658;25.07482
-80.79196;25.10283
-80.81155;25.10598
-80.80237;25.10658
-80.77402;25.05029
-80.76921;25.07242
-80.75662;25.07401
-80.77581;25.06877
-80.76637;25.09479
-80.76016;25.08057
-80.78467;25.07876
-80.7742;25.08249
-80.75748;25.09271
-80.78304;25.07016
-80.77521;25.09271
-80.75512;25.07793
-80.77892;25.1025
-80.73531;25.07762
-80.76956;25.0559
-80.77979;25.06832
-80.77012;25.09332
-80.77186;25.06662
-80.76318;25.09821
-80.92263;25.05702
-80.90773;25.04917
-80.93464;25.04935
-80.91106;25.05632
-80.90387;25.04518
-80.90964;25.06181
-80.92105;25.06264
-80.90867;25.05581
-80.92749;25.06107
-80.90287;25.06556
-80.91431;25.06891
-80.89952;25.04178
-80.89039;24.98739
-80.90985;25.06626
-80.87492;24.98357
-80.84133;24.96513
-80.93256;25.06938
-80.84895;24.98474
-80.87144;24.99513
-80.86198;24.98299
-80.88708;24.99019
-80.9048;25.04406
-80.8526;24.9907
-80.88229;25.00439
-80.83221;24.96353
-80.84727;24.99643
-80.84007;24.97604
-80.8963;24.99357
-80.87623;25.01118
-80.90234;25.00685
-80.89271;24.99885
-80.86425;25.00057
-80.88783;25.02381
-80.89777;24.98665
-80.88878;25.0148
-80.8485;24.96952
-80.89252;25.0098
-80.88487;24.97723
-80.87198;24.97721
-80.87391;25.01754
-80.83674;24.96865
-80.15314;25.75827
-80.14934;25.75787
-80.36452;25.22146
-80.3095;25.31293
-80.30627;25.34428
-80.3014;25.30795
-80.34844;25.24813
-80.35843;25.25955
-80.37611;25.20328
-80.35106;25.23476
-80.37154;25.21114
-80.39083;25.20175
-80.37553;25.20873
-80.4598;25.16513
-80.4604;25.17177
-80.57903;25.11574
-80.62041;25.0831
-80.62555;25.09706
-80.60542;25.0865
-80.58562;25.10193
-80.59775;25.10328
-40.19127;-20.18528
-80.66833;25.05918
-80.64854;25.0524
-80.67458;25.05491
-80.66705;25.04946
-80.67542;25.07199
-80.79603;25.10247
-80.65412;25.00998
-80.65868;25.05898
-80.66453;25.07258
-80.69014;25.07911
-80.65163;24.99165
-80.6777;25.06312
-80.64079;25.00691
-80.62847;25.00664
-80.69064;25.04723
-80.6911;25.06567
-80.6389;25.00858
-80.78729;25.10278
-80.80759;25.11069
-80.80308;25.10856
-80.79794;25.10816
-80.77638;25.07459
-80.8086;25.11024
-80.75065;25.06677
-80.78298;25.07518
-80.75521;25.07789
-80.77577;25.08197
-80.76431;25.07903
-80.78025;25.08225
-80.7264;25.07951
-80.75418;25.08793
-80.77432;25.08605
-80.74656;25.07175
-80.77711;25.09715
-80.7604;25.09895
-80.74312;25.08579
-80.77409;25.0998
-80.76659;25.08455
-80.78712;25.06835
-80.74996;25.08615
-80.92629;25.05063
-80.74597;25.05365
-80.90607;25.04838
-80.92986;25.0373
-80.9223;25.04894
-80.9099;25.05123
-80.91861;25.05656
-80.94106;25.06255
-80.92133;25.05426
-80.91971;25.03487
-80.91386;25.05956
-80.90893;25.03356
-80.93517;25.06102
-80.91087;25.05607
-80.90928;25.06967
-80.90596;25.06231
-80.9217;25.06307
-80.86817;24.98374
-80.88234;24.98256
-80.94135;25.06703
-80.93185;25.06769
-80.90528;25.0341
-80.91782;25.07086
-80.90147;25.0436
-80.93134;25.04303
-80.86217;24.99301
-80.8409;24.96199
-80.84742;24.98314
-80.89085;24.98013
-80.90416;25.04104
-80.92483;25.03907
-80.91467;25.04533
-80.89066;25.00397
-80.86865;25.0062
-80.88919;25.01354
-80.84296;24.98727
-80.84167;24.98287
-80.8642;24.99425
-80.89475;24.97817
-80.88142;25.01075
-80.85192;25.00708
-80.83294;24.97434
-80.87414;25.02308
-80.88016;24.97495
-80.84241;24.97005
-80.150916;25.761983
-80.151383;25.757833
-80.30634;25.367
-80.30572;25.31812
-80.31487;25.31101
-80.37416;25.21981
-80.30323;25.30998
-80.26939;25.35076
-80.3587;25.23849
-80.31424;25.36453
-80.29419;25.32367
-80.36397;25.24746
-80.27307;25.36945
-80.34977;25.25424
-80.35024;25.25874
-80.37579;25.19808
-80.37761;25.20938
-80.37217;25.20983
-80.59734;25.09672
-80.60692;25.10223
-80.5771;25.10258
-80.6778;25.06303
-80.67577;25.07185
-80.66708;25.04948
-80.64672;25.04807
-80.68938;25.03914
-80.64833;25.05555
-80.64837;25.01746
-80.6907;25.04733
-80.69016;25.07914
-80.67485;25.05488
-80.66485;25.07254
-80.64864;25.00453
-80.66798;25.07801
-80.79501;25.10501
-80.7927;25.10361
-80.6563;25.04379
-80.64384;25.01656
-80.65907;25.05898
-80.80534;25.10907
-80.80959;25.1072
-80.79694;25.10793
-80.74401;25.06781
-80.78419;25.07598
-80.7765;25.07563
-80.776;25.07867
-80.77254;25.05164
-80.74803;25.06262
-80.78475;25.08012
-80.76694;25.09412
-80.7698;25.07344
-80.77869;25.09671
-80.76079;25.09565
-80.76215;25.08344
-80.774;25.10227
-80.75452;25.07597
-80.75153;25.0881
-80.78182;25.08822
-80.91827;25.06198
-80.91656;25.05809
-80.76434;25.05063
-80.73595;25.0734
-80.75346;25.07759
-80.77437;25.05743
-80.76105;25.05532
-80.90733;25.05718
-80.73948;25.08453
-80.91049;25.064
-80.92761;25.03697
-80.90233;25.04574
-80.93861;25.05618
-80.74941;25.05501
-80.78017;25.06059
-80.91948;25.0546
-80.90358;25.06052
-80.94053;25.06922
-80.92456;25.06937
-80.77054;25.06362
-80.9097;25.03822
-80.90626;25.04451
-80.90408;25.07015
-80.91709;25.07046
-80.90449;25.0381
-80.91115;25.0403
-80.88386;24.99224
-80.87089;24.98551
-80.87009;24.98208
-80.89005;24.98427
-80.90112;25.04004
-80.86423;24.98983
-80.83441;24.96512
-80.8504;24.9799
-80.83565;24.97636
-80.88947;24.99448
-80.94318;25.06461
-80.85989;24.98669
-80.90221;25.00303
-80.88224;25.00031
-80.89027;25.00776
-80.85619;25.00395
-80.86915;25.0018
-80.84312;24.98738
-80.89502;25.01599
-80.88091;25.00751
-80.87476;25.01069
-80.89037;25.02576
-80.8572;24.97277
-80.89198;24.97396
-80.88123;24.97709
-80.87741;25.01809
-80.86534;25.01795
-80.84214;24.97422
-80.89639;24.98134
-80.83416;24.969
-80.1543;25.75976
-80.3044;25.3555
-80.30603;25.36699
-80.26933;25.35069
-80.29404;25.32381
-80.30316;25.30984
-80.30559;25.31811
-80.35996;25.22389
-80.36291;25.23946
-80.31424;25.36454
-80.35413;25.23185
-80.35989;25.24863
-80.3452;25.2475
-80.35039;25.25883
-80.37453;25.19947
-80.45647;25.16963
-80.58939;25.11786
-80.46127;25.1619
-80.58134;25.11382
-80.68659;25.07669
-80.65025;25.00502
-80.79801;25.103
-80.68228;25.06397
-80.67695;25.06909
-80.64423;25.00491
-80.64949;25.01607
-80.6448;25.00028
-80.68296;25.07753
-80.65274;25.00921
-80.80711;25.10892
-80.80704;25.1093
-80.7607;25.08941
-80.75739;25.07123
-80.78812;25.07633
-80.77779;25.07284
-80.73437;25.07572
-80.7837;25.0835
-80.74577;25.08219
-80.76614;25.06109
-80.74861;25.07284
-80.76688;25.07244
-80.7751;25.08593
-80.77487;25.08587
-80.75885;25.04508
-80.77534;25.07951
-80.76435;25.08602
-80.75777;25.08286
-80.78033;25.09572
-80.9253;25.04752
-80.74375;25.08547
-80.7634;25.05602
-80.91751;25.04706
-80.73803;25.08458
-80.90068;25.06502
-80.90154;25.04975
-80.7629;25.06246
-80.90796;25.05691
-80.74937;25.05599
-80.7684;25.06156
-80.78013;25.06824
-80.76711;25.09087
-80.92991;25.03644
-80.78291;25.05469
-80.9141;25.05394
-80.90928;25.05044
-80.92139;25.04492
-80.9281;25.05647
-80.92426;25.05719
-80.92168;25.06583
-80.90788;25.03916
-80.90977;25.06828
-80.86239;24.98154
-80.89891;25.038
-80.91194;25.06223
-80.91837;25.06484
-80.9463;25.0598
-80.91392;25.03971
-80.92179;25.03636
-80.90879;25.03689
-80.84945;24.99023
-80.8988;25.03547
-80.87357;24.98239
-80.89109;24.97832
-80.88454;24.99673
-80.932;25.0449
-80.84377;24.98174
-80.85487;24.97942
-80.89092;24.995
-80.87108;24.98771
-80.88712;24.99916
-80.87614;25.00281
-80.87759;25.01945
-80.86475;24.99746
-80.82616;24.96477
-80.89719;25.00877
-80.87923;25.01047
-80.8727;25.01712
-80.8595;25.01947
-80.85896;24.9865
-80.85172;25.0007
-80.85762;24.9776
-80.84058;24.97095
-80.87361;24.97195
-80.88223;24.97749
-80.89814;24.97383
-80.83578;24.97015
-80.90758;24.98572
-80.15237;25.75846
-80.36616;25.22448
-80.32802;25.32173
-80.34882;25.23551
-80.3569;25.24538
-80.34757;25.24373
-80.34731;25.25778
-80.36495;25.21691
-80.46233;25.16724
-80.58584;25.09908
-80.63159;25.08676
-80.60878;25.0964
-80.60529;25.10528
-80.58429;25.09982
-83.035278;12.173333
-80.68513;25.0607
-80.79434;25.10503
-80.66319;25.04768
-80.63499;24.99449
-80.65635;25.0432
-80.68083;25.07432
-80.67901;25.06754
-80.63901;25.00288
-80.79163;25.10167
-80.79134;25.10656
-80.81136;25.10741
-80.79846;25.10779
-80.80238;25.10937
-80.76272;25.07077
-80.78876;25.07505
-80.77659;25.07643
-80.74457;25.07219
-80.75552;25.07269
-80.74621;25.06423
-80.771;25.07918
-80.73497;25.07199
-80.78294;25.08364
-80.77955;25.09358
-80.76324;25.0805
-80.75429;25.09168
-80.75639;25.04947
-80.76809;25.0858
-80.7769;25.09978
-80.76643;25.0973
-80.76511;25.0976
-80.93029;25.03796
-80.78403;25.06021
-80.76704;25.0525
-80.77237;25.05503
-80.94698;25.06365
-80.77589;25.0655
-80.92999;25.04967
-80.74783;25.05632
-80.90755;25.05381
-80.9222;25.05676
-80.91819;25.04511
-80.90274;25.04579
-80.91235;25.0465
-80.91955;25.06011
-80.90106;25.06434
-80.90994;25.06366
-80.93839;25.05867
-80.91369;25.05742
-80.93049;25.0585
-80.90698;25.07018
-80.9408;25.06852
-80.91244;25.06803
-80.91419;25.0444
-80.92802;25.06126
-80.90939;25.03584
-80.90559;25.0386
-80.92264;25.0656
-80.93404;25.04267
-80.87997;24.97687
-80.92603;25.04437
-80.85997;24.98095
-80.90907;25.04329
-80.83865;24.9775
-80.88371;24.99538
-80.85043;24.98621
-80.89998;25.0401
-80.90056;24.98932
-80.88873;24.98418
-80.82295;24.96446
-80.89159;25.00328
-80.86702;24.99585
-80.85683;24.99137
-80.90676;24.9997
-80.89101;25.01531
-80.87429;24.99912
-80.86545;25.00539
-80.88625;25.01509
-80.90482;24.98544
-80.8387;24.99377
-80.89304;25.02359
-80.87982;25.01816
-80.8604;25.02362
-80.90272;24.97597
-80.84465;24.9724
-80.15397;25.75401
-80.15009;25.76174
-80.15325;25.76328
-80.30798;25.30681
-80.29246;25.31719
-80.32189;25.31236
-80.32249;25.32809
-80.27454;25.34607
-80.29102;25.3239
-80.36673;25.23104
-80.3149;25.3117
-80.37189;25.22527
-80.35802;25.2207
-80.34547;25.24274
-80.35339;25.23495
-80.35737;25.25339
-80.39651;25.199
-80.35403;25.263
-80.37521;25.2071
-80.36659;25.21817
-80.58894;25.11453
-80.49123;25.15773
-80.46178;25.16934
-80.58699;25.10606
-80.59222;25.10932
-80.61141;25.09919
-82.107167;24.562833
-81.4205;24.658167
-80.65397;25.02257
-80.68795;25.08027
-80.67517;25.07469
-80.66281;25.07422
-80.65736;24.99699
-80.793017;25.102867
-80.6535;24.9946
-80.68676;25.07543
-80.6358;25.00729
-80.790567;25.101617
-80.802833;25.109667
-80.8085;25.111633
-80.807967;25.108183
-80.79785;25.107783
-80.78458;25.0805
-80.792433;25.10635
-80.75348;25.06623
-80.74331;25.0633
-80.76369;25.08199
-80.77069;25.07915
-80.78763;25.07733
-80.77597;25.09318
-80.73182;25.08033
-80.77592;25.07555
-80.77587;25.05747
-80.74998;25.08343
-80.74349;25.08017
-80.757717;25.0922
-80.76105;25.092167
-80.77735;25.099333
-80.77007;25.09767
-80.74735;25.09075
-80.760067;25.092717
-80.74963;25.05537
-80.75694;25.06713
-80.90551;25.05092
-80.93764;25.06183
-80.92712;25.049
-80.94342;25.06442
-80.7867;25.06804
-80.90749;25.06401
-80.94003;25.05495
-80.90587;25.05653
-80.93453;25.05408
-80.90347;25.0599
-80.92064;25.06513
-80.93907;25.07031
-80.93221;25.07134
-80.92729;25.06171
-80.92207;25.06948
-80.91374;25.06865
-80.90376;25.06751
-80.90095;25.04091
-80.90702;25.04413
-80.14933;25.76057
-80.1522;25.75613
-80.36794;25.22211
-80.31017;25.3146
-80.35406;25.2291
-80.30693;25.32548
-80.361933;25.22885
-80.34793;25.2542
-80.35462;25.25624
-80.30711;25.37628
-80.3588;25.24634
-80.38436;25.20384
-80.36753;25.21579
-80.58958;25.11575
-80.60239;25.0812
-80.4632;25.15807
-80.59983;25.09696
-80.61482;25.0811
-80.57254;25.12451
-80.59142;25.09256
-80.88324;24.98095
-80.86565;24.98132
-80.89349;24.99273
-80.88602;24.99502
-80.84653;24.98887
-80.89581;24.98549
-80.86552;24.99265
-80.83807;24.98101
-80.85616;24.9978
-80.90269;25.00676
-80.86206;25.0087
-80.88077;25.00328
-80.89278;25.00343
-80.85461;25.00481
-80.89299;25.0161
-80.88923;25.02416
-80.877;25.01036
-80.87557;25.01486
-80.86658;25.01962
-80.88871;24.97309
-80.84394;24.97434
-80.88171;25.01906
-80.8979;24.97979
-80.85638;24.97373
-80.87033;24.97204
-80.79462;25.10369
-80.7897;25.10533
-80.80855;25.10879
-80.80541;25.10903
-80.76884;25.0867
-80.79306;25.10734
-80.76781;25.06902
-80.77337;25.08283
-80.78527;25.08002
-80.77452;25.07458
-80.75491;25.08969
-80.74256;25.08489
-80.76056;25.0836
-80.74785;25.06792
-80.73365;25.07878
-80.75373;25.0813
-80.7794;25.09723
-80.78458;25.07486
-80.7748;25.0948
-80.77394;25.09151
-80.91856;25.04686
-80.75768;25.07316
-80.93394;25.0505
-80.92686;25.04994
-80.93891;25.05476
-80.91883;25.03816
-80.92748;25.0353
-80.9073;25.05021
-80.9144;25.06869
-80.78204;25.0622
-80.934;25.0556
-80.90352;25.04933
-80.92592;25.06408
-80.91204;25.03469
-80.90735;25.06429
-80.7737;25.06483
-80.90611;25.05169
-80.91592;25.05333
-80.90038;25.06296
-80.92841;25.04073
-80.9081;25.0615
-80.90291;25.04021
-80.91509;25.06183
-80.88142;24.98357
-80.92713;25.04049
-80.88882;24.98548
-80.83504;24.96042
-80.92747;25.06922
-80.85715;24.98029
-80.91498;25.04617
-80.86894;24.97892
-80.84061;24.97833
-80.85642;24.99679
-80.87826;24.99437
-80.84809;24.98771
-80.89099;24.99318
-80.86906;24.99525
-80.87583;24.99927
-80.88391;25.00182
-80.86868;24.97585
-80.89571;24.97174
-80.85867;24.99805
-80.89223;25.02069
-80.88613;25.01701
-80.8984;25.00274
-80.89259;25.01811
-80.87424;25.00903
-80.88164;24.97586
-80.84436;24.97713
-80.87851;25.02352
-80.83409;24.96765
-80.89905;24.98373
-80.1524;25.7574
-80.30774;25.30226
-80.32618;25.31907
-80.31946;25.34324
-80.31162;25.35688
-80.28867;25.32902
-80.30997;25.31854
-80.29731;25.32037
-80.3476;25.23504
-80.3616;25.21704
-80.35604;25.2521
-80.34528;25.24987
-80.35368;25.25958
-80.3636;25.21296
-80.37921;25.20212
-80.38581;25.20217
-80.66183;25.05552
-80.68548;25.05983
-80.69268;25.04704
-80.68826;25.06726
-80.6712;25.066
-80.67416;25.0713
-80.65413;25.00038
-80.69371;25.06549
-80.6806;25.07615
-80.61868;25.00373
-80.58982;25.11783
-80.48167;25.16336
-80.58812;25.08788
-80.58714;25.10772
-80.6012;25.08175
-80.61079;25.08578
-80.60465;25.09099
-80.59549;25.10861
-80.154133;25.753816
-80.3004;25.312683
-80.296333;25.3242
-80.351883;25.25315
-80.346933;25.25405
-80.360483;25.219316
-80.3184;25.315116
-80.309116;25.318783
-80.366333;25.235233
-80.361366;25.252016
-80.35435;25.270466
-80.373166;25.20895
-80.672383;25.06595
-80.795716;25.1035
-80.6559;25.065216
-80.690566;25.068183
-80.790233;25.105516
-80.8115;25.107433
-80.804383;25.106683
-80.755933;25.076533
-80.797483;25.106783
-80.80745;25.110483
-80.7891;25.078133
-80.90315;25.04715
-80.745;25.094383
-80.785983;25.105633
-80.772183;25.090966
-80.744283;25.067733
-80.7914;25.106733
-80.779633;25.074266
-80.76345;25.095466
-80.779383;25.100433
-80.933683;25.047167
-80.923117;25.0487
-80.772638;25.06897
-80.93795;25.06925
-80.914567;25.057767
-80.774133;25.0975
-80.930783;25.048017
-80.745483;25.06213
-80.785983;25.0665
-80.922767;25.054367
-80.907467;25.059633
-80.9071;25.05475
-80.774631;25.051814
-80.855483;24.979383
-80.91495;25.034783
-80.90125;25.063817
-80.9141;25.049767
-80.930883;25.059817
-80.931367;25.057183
-80.908133;25.0704
-80.940533;25.05785
-80.93385;25.062067
-80.89935;25.044383
-80.928383;25.043533
-80.9444;25.064333
-80.90805;25.043617
-80.875017;24.9977
-80.764766;25.065666
-80.868767;24.993183
-80.899583;24.990267
-80.857117;24.9909
-80.913133;25.040466
-80.84165;24.97725
-80.897033;25.001767
-80.8856;24.986183
-80.864633;24.978883
-80.8867;25.020017
-80.8776;25.02165
-80.864967;25.003267
-80.897667;24.9716
-80.86115;24.975967
-80.911167;24.983317
-80.892533;25.01465
-80.8445;24.972333
-80.886283;25.00125
-80.846567;24.995867
-80.872017;24.96875
-80.8752;25.015217
-80.469966;25.163983
-80.594366;25.093666
-80.593833;25.075716
-80.620416;25.0828
-80.61835;25.104316
-80.609633;25.098133
-80.59495;25.102883
-80.61715;25.0941
-80.795983;25.103
-80.789716;25.102366
-80.79845;25.104966
-80.809333;25.107066
-80.78755;25.071816
-80.794533;25.107433
-80.757816;25.075666
-80.733466;25.075733
-80.80675;25.1072
-80.761116;25.05665
-80.7802;25.072666
-80.755533;25.082216
-80.763266;25.062683
-80.770416;25.070716
-80.7804;25.081516
-80.776066;25.053116
-80.781466;25.095216
-80.774616;25.079966
-80.751683;25.08
-80.752733;25.08805
-80.765216;25.099016
-80.745966;25.092833
-80.7639;25.086516
-80.76625;25.095417
-80.154466;25.757483
-80.351983;25.26175
-80.31917;25.32183
-80.31183;25.31485
-80.36818;25.22752
-80.35353;25.2353
-80.34495;25.25478
-80.29798;25.31048
-80.36495;25.24377
-80.37322;25.20908
-80.46327;25.16038
-80.61245;25.0817
-80.62708;25.10085
-80.60308;25.08372
-80.60212;25.09062
-80.6828;25.03172
-80.6814;25.06143
-80.69203;25.08213
-80.66505;25.01692
-80.6623;25.0677
